,Image,Detections,Confidence %,TP,FP,Acc TP,Acc FP,Precision,Recall
3119,Image 286,kala-bhairava,99.75378513336182,1,0,2857,33,0.9885813148788928,0.7704962243797195
3120,Image 1826,fasidega temple,99.75201487541199,1,0,2858,33,0.9885852646143203,0.7707659115426105
3121,Image 470,kavindrapura sattal,99.75002408027649,0,0,2858,33,0.9885852646143203,0.7707659115426105
3122,Image 22,trailokya mohan,99.74907636642456,1,0,2859,33,0.9885892116182573,0.7710355987055016
3123,Image 1903,palace of the 55 windows,99.74688291549683,1,0,2860,33,0.9885931558935361,0.7713052858683926
3124,Image 1386,basantapur tower,99.74634647369385,1,0,2861,33,0.9885970974429855,0.7715749730312838
3125,Image 1392,taleju bell_KDS,99.74563717842102,0,1,2861,34,0.9882556131260795,0.7715749730312838
3126,Image 641,bhimeleshvara,99.74391460418701,1,0,2862,34,0.9882596685082873,0.7718446601941747
3127,Image 1083,bhuvana lakshmeshvara,99.74073767662048,1,0,2863,34,0.9882637210907835,0.7721143473570659
3128,Image 146,kumari ghar,99.73894953727722,1,0,2864,34,0.9882677708764666,0.7723840345199569
3129,Image 1365,siddhi lakshmi temple,99.73734617233276,1,0,2865,34,0.9882718178682304,0.7726537216828478
3130,Image 1858,narayan temple,99.73424077033997,0,0,2865,34,0.9882718178682304,0.7726537216828478
3131,Image 1281,bhupatindra malla column,99.73063468933105,0,0,2865,34,0.9882718178682304,0.7726537216828478
3132,Image 1169,mahadev temple,99.72913861274719,0,0,2865,34,0.9882718178682304,0.7726537216828478
3133,Image 1243,golden gate,99.72745776176453,1,0,2866,34,0.9882758620689656,0.772923408845739
3134,Image 2044,gaddi durbar,99.72419738769531,1,0,2867,34,0.988279903481558,0.77319309600863
3135,Image 877,taleju temple,99.722820520401,1,0,2868,34,0.9882839421088904,0.7734627831715211
3136,Image 1868,taleju bell_BDS,99.71544742584229,1,0,2869,34,0.9882879779538408,0.7737324703344121
3137,Image 1351,dattatreya temple,99.71469044685364,1,0,2870,34,0.9882920110192838,0.7740021574973032
3138,Image 1447,lalitpur tower,99.71453547477722,0,0,2870,34,0.9882920110192838,0.7740021574973032
3139,Image 910,lalitpur tower,99.7093915939331,1,0,2871,34,0.9882960413080895,0.7742718446601942
3140,Image 1899,bhupatindra malla column,99.70847964286804,1,0,2872,34,0.9883000688231246,0.7745415318230853
3141,Image 1316,taleju bell_BDS,99.704509973526,1,0,2873,34,0.9883040935672515,0.7748112189859763
3142,Image 921,gaddi durbar,99.70408082008362,0,1,2873,35,0.9879642365887208,0.7748112189859763
3143,Image 19,trailokya mohan,99.70085024833679,0,0,2873,35,0.9879642365887208,0.7748112189859763
3144,Image 95,taleju temple,99.6980607509613,1,0,2874,35,0.9879683740116879,0.7750809061488673
3145,Image 1152,bhupatindra malla column,99.69428181648254,1,0,2875,35,0.9879725085910653,0.7753505933117584
3146,Image 1374,gaddi durbar,99.69319105148315,0,1,2875,36,0.9876331157677773,0.7753505933117584
3147,Image 1131,kala-bhairava,99.69128370285034,1,0,2876,36,0.9876373626373627,0.7756202804746494
3148,Image 1135,taleju bell_KDS,99.68841671943665,1,0,2877,36,0.9876416065911432,0.7758899676375405
3149,Image 296,palace of the 55 windows,99.6868908405304,1,0,2878,36,0.9876458476321208,0.7761596548004315
3150,Image 1885,gopinath krishna temple,99.68558549880981,1,0,2879,36,0.9876500857632933,0.7764293419633226
3151,Image 164,chayasilin mandap,99.67952370643616,0,1,2879,37,0.9873113854595336,0.7764293419633226
3152,Image 1755,bhimsen temple,99.67875480651855,1,0,2880,37,0.9873157353445321,0.7766990291262136
3153,Image 112,national gallery,99.67155456542969,1,0,2881,37,0.9873200822481152,0.7769687162891047
3154,Image 1448,bhaktapur tower,99.6692419052124,1,0,2882,37,0.987324426173347,0.7772384034519957
3155,Image 484,bhagavati temple,99.66818690299988,1,0,2883,37,0.9873287671232877,0.7775080906148867
3156,Image 172,taleju bell_BDS,99.66576099395752,1,0,2884,37,0.9873331051009928,0.7777777777777778
3157,Image 2044,lalitpur tower,99.6651828289032,1,0,2885,37,0.9873374401095141,0.7780474649406688
3158,Image 151,kedamatha tirtha,99.65971112251282,0,0,2885,37,0.9873374401095141,0.7780474649406688
3159,Image 1168,national gallery,99.65053796768188,0,0,2885,37,0.9873374401095141,0.7780474649406688
3160,Image 28,trailokya mohan,99.65026378631592,0,0,2885,37,0.9873374401095141,0.7780474649406688
3161,Image 625,vishnu temple,99.64757561683655,0,0,2885,37,0.9873374401095141,0.7780474649406688
3162,Image 1974,narayan temple,99.64653253555298,0,0,2885,37,0.9873374401095141,0.7780474649406688
3163,Image 1904,taleju bell_BDS,99.64348077774048,1,0,2886,37,0.9873417721518988,0.7783171521035599
3164,Image 237,vastala temple,99.63840246200562,1,0,2887,37,0.9873461012311902,0.7785868392664509
3165,Image 544,pratap malla column,99.6354341506958,1,0,2888,37,0.9873504273504273,0.778856526429342
3166,Image 1873,chayasilin mandap,99.63539838790894,0,0,2888,37,0.9873504273504273,0.778856526429342
3167,Image 1368,vastala temple,99.63504076004028,1,0,2889,37,0.9873547505126452,0.779126213592233
3168,Image 1959,lalitpur tower,99.6343195438385,1,0,2890,37,0.9873590707208746,0.7793959007551241
3169,Image 169,taleju bell_BDS,99.63228702545166,1,0,2891,37,0.987363387978142,0.7796655879180151
3170,Image 1352,nyatapola temple,99.6282160282135,1,0,2892,37,0.9873677022874702,0.7799352750809061
3171,Image 126,siddhi lakshmi temple,99.62478280067444,1,0,2893,37,0.9873720136518771,0.7802049622437972
3172,Image 1914,nyatapola temple,99.62337613105774,1,0,2894,37,0.9873763220743773,0.7804746494066882
3173,Image 197,gopinath krishna temple,99.62095022201538,0,0,2894,37,0.9873763220743773,0.7804746494066882
3174,Image 1128,indrapura,99.61628913879395,0,0,2894,37,0.9873763220743773,0.7804746494066882
3175,Image 1321,gopinath krishna temple,99.61583018302917,1,0,2895,37,0.987380627557981,0.7807443365695793
3176,Image 1847,golden gate,99.61267113685608,1,0,2896,37,0.9873849301056938,0.7810140237324703
3177,Image 1339,dattatreya temple,99.6126115322113,1,0,2897,37,0.987389229720518,0.7812837108953614
3178,Image 326,vastala temple,99.61238503456116,1,0,2898,37,0.9873935264054514,0.7815533980582524
3179,Image 1726,dattatreya temple,99.60063099861145,1,0,2899,37,0.9873978201634878,0.7818230852211435
3180,Image 1894,bhupatindra malla column,99.5961606502533,1,0,2900,37,0.9874021109976167,0.7820927723840345
3181,Image 811,taleju bell_KDS,99.59171414375305,1,0,2901,37,0.9874063989108237,0.7823624595469255
3182,Image 1904,chayasilin mandap,99.59006905555725,0,1,2901,38,0.9870704321197686,0.7823624595469255
3183,Image 1791,bhimsen temple,99.58842396736145,1,0,2902,38,0.9870748299319728,0.7826321467098166
3184,Image 611,bhuvana lakshmeshvara,99.58173632621765,0,0,2902,38,0.9870748299319728,0.7826321467098166
3185,Image 916,lalitpur tower,99.58114624023438,1,0,2903,38,0.9870792247534852,0.7829018338727076
3186,Image 497,taleju bell_KDS,99.57959651947021,0,0,2903,38,0.9870792247534852,0.7829018338727076
3187,Image 1094,taleju temple,99.57484602928162,1,0,2904,38,0.9870836165873556,0.7831715210355987
3188,Image 1790,bhimsen temple,99.57376718521118,1,0,2905,38,0.9870880054366293,0.7834412081984897
3189,Image 1020,gaddi durbar,99.57129955291748,0,0,2905,38,0.9870880054366293,0.7834412081984897
3190,Image 167,golden gate,99.56948757171631,1,0,2906,38,0.9870923913043478,0.7837108953613808
3191,Image 295,panchamukhi hanuman,99.56209063529968,1,0,2907,38,0.9870967741935484,0.7839805825242718
3192,Image 1303,siddhi lakshmi temple,99.56179857254028,1,0,2908,38,0.9871011541072641,0.7842502696871629
3193,Image 1895,golden gate,99.56148862838745,0,0,2908,38,0.9871011541072641,0.7842502696871629
3194,Image 286,vishnu temple,99.55734014511108,1,0,2909,38,0.9871055310485239,0.7845199568500539
3195,Image 1241,siddhi lakshmi temple,99.5527446269989,1,0,2910,38,0.9871099050203528,0.7847896440129449
3196,Image 739,indrapura,99.54537153244019,1,0,2911,38,0.9871142760257714,0.785059331175836
3197,Image 99,taleju temple,99.53800439834595,1,0,2912,38,0.9871186440677966,0.785329018338727
3198,Image 1465,bhimeleshvara,99.53539371490479,1,0,2913,38,0.9871230091494408,0.7855987055016181
3199,Image 132,palace of the 55 windows,99.5218813419342,1,0,2914,38,0.9871273712737128,0.7858683926645091
3200,Image 1254,bhupatindra malla column,99.52114224433899,1,0,2915,38,0.9871317304436167,0.7861380798274002
3201,Image 673,bhagavati temple,99.52064156532288,1,0,2916,38,0.987136086662153,0.7864077669902912
3202,Image 1619,basantapur tower,99.5196521282196,1,0,2917,38,0.9871404399323181,0.7866774541531824
3203,Image 9,taleju temple,99.51087832450867,1,0,2918,38,0.9871447902571042,0.7869471413160734
3204,Image 1363,vastala temple,99.50947761535645,1,0,2919,38,0.9871491376394995,0.7872168284789643
3205,Image 1457,gaddi durbar,99.50609803199768,0,1,2919,39,0.986815415821501,0.7872168284789643
3206,Image 147,nyatapola temple,99.50220584869385,1,0,2920,39,0.9868198715782359,0.7874865156418555
3207,Image 1082,bhuvana lakshmeshvara,99.50083494186401,1,0,2921,39,0.9868243243243243,0.7877562028047465
3208,Image 1906,bhupatindra malla column,99.50008988380432,1,0,2922,39,0.9868287740628167,0.7880258899676376
3209,Image 1439,kasthamandap,99.49873685836792,1,0,2923,39,0.986833220796759,0.7882955771305286
3210,Image 367,kumari ghar,99.49175119400024,1,0,2924,39,0.9868376645291934,0.7885652642934197
3211,Image 1132,vishnu temple,99.48947429656982,0,1,2924,40,0.9865047233468286,0.7885652642934197
3212,Image 1423,basantapur tower,99.4877815246582,1,0,2925,40,0.9865092748735245,0.7888349514563107
3213,Image 563,jagannatha temple,99.47252869606018,1,0,2926,40,0.9865138233310856,0.7891046386192018
3214,Image 1479,narayan temple,99.47124719619751,1,0,2927,40,0.9865183687226154,0.7893743257820928
3215,Image 1096,kala-bhairava,99.46075677871704,1,0,2928,40,0.9865229110512129,0.7896440129449838
3216,Image 1854,palace of the 55 windows,99.4594156742096,1,0,2929,40,0.986527450319973,0.7899137001078749
3217,Image 879,taleju temple,99.45213794708252,1,0,2930,40,0.9865319865319865,0.7901833872707659
3218,Image 961,bhagavati temple,99.44879412651062,1,0,2931,40,0.98653651969034,0.790453074433657
3219,Image 1583,taleju temple,99.44629073143005,0,0,2931,40,0.98653651969034,0.790453074433657
3220,Image 1782,bhimsen temple,99.44067001342773,1,0,2932,40,0.9865410497981157,0.790722761596548
3221,Image 258,degu tale temple_KDS,99.43511486053467,0,1,2932,41,0.986209216279852,0.790722761596548
3222,Image 335,bhupatindra malla column,99.42694902420044,1,0,2933,41,0.9862138533960996,0.7909924487594391
3223,Image 1852,siddhi lakshmi temple,99.42663311958313,1,0,2934,41,0.986218487394958,0.7912621359223301
3224,Image 193,palace of the 55 windows,99.42654967308044,0,0,2934,41,0.986218487394958,0.7912621359223301
3225,Image 1928,fasidega temple,99.4149923324585,1,0,2935,41,0.9862231182795699,0.7915318230852212
3226,Image 1785,bhimsen temple,99.40640330314636,1,0,2936,41,0.9862277460530736,0.7918015102481122
3227,Image 623,vishnu temple,99.39888715744019,0,0,2936,41,0.9862277460530736,0.7918015102481122
3228,Image 263,palace of the 55 windows,99.39741492271423,1,0,2937,41,0.986232370718603,0.7920711974110033
3229,Image 117,palace of the 55 windows,99.38580393791199,0,1,2937,42,0.9859013091641491,0.7920711974110033
3230,Image 1279,bhupatindra malla column,99.3803858757019,1,0,2938,42,0.9859060402684564,0.7923408845738943
3231,Image 1251,bhupatindra malla column,99.38008189201355,1,0,2939,42,0.985910768198591,0.7926105717367853
3232,Image 1858,vishnu temple,99.37911629676819,0,0,2939,42,0.985910768198591,0.7926105717367853
3233,Image 1708,dattatreya temple,99.37745332717896,0,0,2939,42,0.985910768198591,0.7926105717367853
3234,Image 1735,chasin dega,99.37381744384766,0,1,2939,43,0.9855801475519785,0.7926105717367853
3235,Image 1253,bhupatindra malla column,99.36320185661316,1,0,2940,43,0.9855849815621858,0.7928802588996764
3236,Image 1490,pratap malla column,99.3567168712616,1,0,2941,43,0.9855898123324397,0.7931499460625674
3237,Image 893,vishnu temple,99.3564784526825,0,0,2941,43,0.9855898123324397,0.7931499460625674
3238,Image 1239,badrinath temple,99.35168027877808,1,0,2942,43,0.9855946398659966,0.7934196332254585
3239,Image 335,national gallery,99.34561848640442,1,0,2943,43,0.9855994641661086,0.7936893203883495
3240,Image 1405,jagannatha temple,99.33695197105408,1,0,2944,43,0.9856042852360227,0.7939590075512406
3241,Image 1902,bhupatindra malla column,99.32899475097656,1,0,2945,43,0.9856091030789826,0.7942286947141316
3242,Image 1867,siddhi lakshmi temple,99.32833909988403,1,0,2946,43,0.9856139176982268,0.7944983818770227
3243,Image 1277,mahadev temple,99.3222713470459,1,0,2947,43,0.98561872909699,0.7947680690399137
3244,Image 1243,bhupatindra malla column,99.27070736885071,1,0,2948,43,0.9856235372785022,0.7950377562028047
3245,Image 1865,siddhi lakshmi temple,99.2563784122467,1,0,2949,43,0.9856283422459893,0.7953074433656958
3246,Image 1798,bhimsen temple,99.25183057785034,0,0,2949,43,0.9856283422459893,0.7953074433656958
3247,Image 1246,vastala temple,99.25053119659424,1,0,2950,43,0.9856331440026729,0.7955771305285868
3248,Image 1903,chayasilin mandap,99.22540187835693,0,1,2950,44,0.9853039412157648,0.7955771305285868
3249,Image 1904,palace of the 55 windows,99.2171049118042,0,0,2950,44,0.9853039412157648,0.7955771305285868
3250,Image 123,siddhi lakshmi temple,99.21332597732544,1,0,2951,44,0.9853088480801335,0.7958468176914779
3251,Image 1267,gopinath krishna temple,99.19430017471313,0,1,2951,45,0.9849799732977303,0.7958468176914779
3252,Image 1278,bhupatindra malla column,99.18935894966125,0,0,2951,45,0.9849799732977303,0.7958468176914779
3253,Image 1851,vishnu temple,99.16982650756836,0,0,2951,45,0.9849799732977303,0.7958468176914779
3254,Image 104,chayasilin mandap,99.16825294494629,0,1,2951,46,0.9846513179846513,0.7958468176914779
3255,Image 785,shiva temple,99.16815161705017,1,0,2952,46,0.9846564376250834,0.7961165048543689
3256,Image 1156,vastala temple,99.16675686836243,0,0,2952,46,0.9846564376250834,0.7961165048543689
3257,Image 1741,dattatreya temple,99.1603434085846,1,0,2953,46,0.9846615538512837,0.79638619201726
3258,Image 130,national gallery,99.14650321006775,0,1,2953,47,0.9843333333333333,0.79638619201726
3259,Image 171,taleju bell_BDS,99.1456925868988,1,0,2954,47,0.9843385538153949,0.796655879180151
3260,Image 170,taleju bell_BDS,99.12371635437012,1,0,2955,47,0.9843437708194537,0.7969255663430421
3261,Image 1903,chayasilin mandap,99.10308122634888,0,1,2955,48,0.984015984015984,0.7969255663430421
3262,Image 1160,national gallery,99.10208582878113,0,0,2955,48,0.984015984015984,0.7969255663430421
3263,Image 509,taleju bell_KDS,99.0782082080841,0,0,2955,48,0.984015984015984,0.7969255663430421
3264,Image 300,nyatapola temple,99.07644987106323,0,1,2955,49,0.9836884154460719,0.7969255663430421
3265,Image 1265,taleju bell_BDS,99.06529188156128,1,0,2956,49,0.98369384359401,0.7971952535059331
3266,Image 115,golden gate,99.05365109443665,0,0,2956,49,0.98369384359401,0.7971952535059331
3267,Image 1181,kedamatha tirtha,99.04890060424805,0,0,2956,49,0.98369384359401,0.7971952535059331
3268,Image 1251,golden gate,99.04277324676514,1,0,2957,49,0.9836992681304059,0.7974649406688241
3269,Image 1154,bhupatindra malla column,99.03990626335144,1,0,2958,49,0.9837046890588627,0.7977346278317152
3270,Image 1377,siddhi lakshmi temple,99.03658628463745,1,0,2959,49,0.9837101063829787,0.7980043149946062
3271,Image 1807,bhairavnath temple,99.02923703193665,1,0,2960,49,0.9837155201063477,0.7982740021574973
3272,Image 1216,kedamatha tirtha,99.0100085735321,1,0,2961,49,0.9837209302325581,0.7985436893203883
3273,Image 1844,fasidega temple,99.0063488483429,1,0,2962,49,0.9837263367651943,0.7988133764832794
3274,Image 231,bhupatindra malla column,98.98461103439331,0,0,2962,49,0.9837263367651943,0.7988133764832794
3275,Image 1265,palace of the 55 windows,98.97602200508118,0,1,2962,50,0.9833997343957503,0.7988133764832794
3276,Image 752,bhagavati temple,98.97058010101318,0,1,2962,51,0.9830733488217723,0.7988133764832794
3277,Image 1377,chayasilin mandap,98.96384477615356,0,0,2962,51,0.9830733488217723,0.7988133764832794
3278,Image 1378,chayasilin mandap,98.92983436584473,1,0,2963,51,0.9830789648307896,0.7990830636461704
3279,Image 1239,mahadev temple,98.92871379852295,1,0,2964,51,0.9830845771144279,0.7993527508090615
3280,Image 1902,siddhi lakshmi temple,98.91959428787231,1,0,2965,51,0.9830901856763926,0.7996224379719525
3281,Image 179,chayasilin mandap,98.90854954719543,1,0,2966,51,0.9830957905203845,0.7998921251348435
3282,Image 255,chayasilin mandap,98.90185594558716,1,0,2967,51,0.9831013916500994,0.8001618122977346
3283,Image 1317,bhupatindra malla column,98.89868497848511,1,0,2968,51,0.9831069890692282,0.8004314994606256
3284,Image 1305,chayasilin mandap,98.89016151428223,1,0,2969,51,0.983112582781457,0.8007011866235167
3285,Image 263,vastala temple,98.88830780982971,1,0,2970,51,0.9831181727904668,0.8009708737864077
3286,Image 131,taleju bell_BDS,98.86544942855835,1,0,2971,51,0.9831237590999338,0.8012405609492989
3287,Image 1314,taleju bell_BDS,98.85185360908508,1,0,2972,51,0.9831293417135296,0.8015102481121898
3288,Image 1773,bhimsen temple,98.83105754852295,1,0,2973,51,0.9831349206349206,0.801779935275081
3289,Image 251,golden gate,98.82590770721436,1,0,2974,51,0.9831404958677686,0.802049622437972
3290,Image 1136,gaddi durbar,98.82115721702576,0,1,2974,52,0.9828155981493721,0.802049622437972
3291,Image 812,fasidega temple,98.79767298698425,0,1,2974,53,0.9824909150974562,0.802049622437972
3292,Image 339,badrinath temple,98.75274300575256,0,0,2974,53,0.9824909150974562,0.802049622437972
3293,Image 1727,dattatreya temple,98.70836734771729,1,0,2975,53,0.9824966974900925,0.802319309600863
3294,Image 79,bhuvana lakshmeshvara,98.6957848072052,1,0,2976,53,0.9825024760647079,0.8025889967637541
3295,Image 255,chayasilin mandap,98.66049885749817,0,0,2976,53,0.9825024760647079,0.8025889967637541
3296,Image 1506,gaddi durbar,98.63752722740173,1,0,2977,53,0.9825082508250825,0.8028586839266451
3297,Image 1378,siddhi lakshmi temple,98.6254096031189,1,0,2978,53,0.9825140217749917,0.8031283710895362
