,Image,Detection,Confidence,TP,FP,TN,Acc TP,Acc FP,Acc TN,Recall,Specificity,FPR
2905,Image1282,national gallery,99.92881417274475,1,0,2,2695,211,3138,0.72680690399137,0.936996118244252,0.063003881755748
2906,Image1711,dattatreya temple,99.92855191230774,1,0,0,2696,211,3138,0.727076591154261,0.936996118244252,0.063003881755748
2907,Image1574,panchamukhi hanuman,99.92782473564148,1,0,0,2697,211,3138,0.7273462783171522,0.936996118244252,0.063003881755748
2908,Image624,vishnu temple,99.92764592170715,1,0,0,2698,211,3138,0.7276159654800431,0.936996118244252,0.063003881755748
2909,Image234,golden gate,99.92762207984924,0,1,0,2698,212,3138,0.7276159654800431,0.9367164179104478,0.0632835820895522
2910,Image1503,lalitpur tower,99.92715716362,1,0,2,2699,212,3140,0.7278856526429341,0.9367541766109785,0.06324582338902152
2911,Image283,golden gate,99.92673993110657,1,0,0,2700,212,3140,0.7281553398058253,0.9367541766109785,0.06324582338902152
2912,Image1047,narayan temple,99.92666840553284,1,0,2,2701,212,3142,0.7284250269687162,0.9367918902802623,0.06320810971973767
2913,Image645,bhimeleshvara,99.92620348930359,1,0,1,2702,212,3143,0.7286947141316074,0.9368107302533532,0.06318926974664685
2914,Image28,gaddi durbar,99.92514252662659,0,1,0,2702,213,3143,0.7286947141316074,0.9365315852205006,0.06346841477949938
2915,Image483,bhagavati temple,99.92484450340271,1,0,0,2703,213,3143,0.7289644012944984,0.9365315852205006,0.06346841477949938
2916,Image1410,gaddi durbar,99.92440938949585,1,0,0,2704,213,3143,0.7292340884573895,0.9365315852205006,0.06346841477949938
2917,Image1395,kumari ghar,99.92407560348511,1,0,0,2705,213,3143,0.7295037756202805,0.9365315852205006,0.06346841477949938
2918,Image1879,gopinath krishna temple,99.92400407791138,1,0,0,2706,213,3143,0.7297734627831716,0.9365315852205006,0.06346841477949938
2919,Image896,taleju temple,99.92387294769287,1,0,0,2707,213,3143,0.7300431499460626,0.9365315852205006,0.06346841477949938
2920,Image1,taleju temple,99.92367029190063,1,0,1,2708,213,3144,0.7303128371089536,0.936550491510277,0.06344950848972297
2921,Image1030,bhagavati temple,99.92367029190063,1,0,0,2709,213,3144,0.7305825242718447,0.936550491510277,0.06344950848972297
2922,Image1893,taleju bell_BDS,99.92363452911377,1,0,3,2710,213,3147,0.7308522114347357,0.9366071428571429,0.06339285714285714
2923,Image374,bhimeleshvara,99.92343187332153,0,1,0,2710,214,3147,0.7308522114347357,0.936328473668551,0.06367152633144901
2924,Image1069,jagannatha temple,99.92316961288452,1,0,3,2711,214,3150,0.7311218985976268,0.9363852556480381,0.0636147443519619
2925,Image966,kavindrapura sattal,99.92300271987915,1,0,0,2712,214,3150,0.7313915857605178,0.9363852556480381,0.0636147443519619
2926,Image152,gopinath krishna temple,99.92293119430542,1,0,1,2713,214,3151,0.7316612729234089,0.9364041604754829,0.06359583952451708
2927,Image113,taleju bell_BDS,99.92276430130005,0,1,0,2713,215,3151,0.7316612729234089,0.9361259655377302,0.0638740344622698
2928,Image276,nyatapola temple,99.9227523803711,1,0,0,2714,215,3151,0.7319309600862999,0.9361259655377302,0.0638740344622698
2929,Image231,national gallery,99.92258548736572,1,0,0,2715,215,3151,0.732200647249191,0.9361259655377302,0.0638740344622698
2930,Image59,shveta bhairava,99.92221593856812,1,0,2,2716,215,3153,0.732470334412082,0.9361638954869359,0.0638361045130641
2931,Image789,simha sattal,99.9221682548523,1,0,0,2717,215,3153,0.732740021574973,0.9361638954869359,0.0638361045130641
2932,Image833,pratap malla column,99.92214441299438,1,0,0,2718,215,3153,0.7330097087378641,0.9361638954869359,0.0638361045130641
2933,Image1519,kala-bhairava,99.91969466209412,1,0,2,2719,215,3155,0.7332793959007551,0.9362017804154302,0.06379821958456977
2934,Image180,siddhi lakshmi temple,99.91775155067444,1,0,1,2720,215,3156,0.7335490830636462,0.936220706021952,0.06377929397804805
2935,Image235,chayasilin mandap,99.9176561832428,1,0,0,2721,215,3156,0.7338187702265372,0.936220706021952,0.06377929397804805
2936,Image933,lalitpur tower,99.91700649261475,1,0,2,2722,215,3158,0.7340884573894283,0.9362585235695227,0.06374147643047734
2937,Image195,panchamukhi hanuman,99.9165415763855,1,0,0,2723,215,3158,0.7343581445523193,0.9362585235695227,0.06374147643047734
2938,Image1883,badrinath temple,99.91652965545654,0,1,0,2723,216,3158,0.7343581445523193,0.9359810314167161,0.06401896858328393
2939,Image196,vastala temple,99.91620779037476,1,0,0,2724,216,3158,0.7346278317152104,0.9359810314167161,0.06401896858328393
2940,Image609,bhuvana lakshmeshvara,99.91546869277954,1,0,0,2725,216,3158,0.7348975188781014,0.9359810314167161,0.06401896858328393
2941,Image339,gopinath krishna temple,99.9148964881897,0,1,0,2725,217,3158,0.7348975188781014,0.9357037037037037,0.0642962962962963
2942,Image1217,badrinath temple,99.91450309753418,1,0,2,2726,217,3160,0.7351672060409924,0.9357417826473201,0.06425821735267989
2943,Image1495,kala-bhairava,99.91447925567627,1,0,0,2727,217,3160,0.7354368932038835,0.9357417826473201,0.06425821735267989
2944,Image1311,chayasilin mandap,99.91395473480225,1,0,2,2728,217,3162,0.7357065803667745,0.9357798165137615,0.06422018348623848
2945,Image870,narayan temple,99.913090467453,1,0,0,2729,217,3162,0.7359762675296656,0.9357798165137615,0.06422018348623848
2946,Image1083,narayan temple,99.91268515586853,1,0,1,2730,217,3163,0.7362459546925566,0.9357988165680473,0.06420118343195269
2947,Image1545,taleju temple,99.91218447685242,1,0,2,2731,217,3165,0.7365156418554477,0.9358367829686576,0.06416321703134242
2948,Image1248,golden gate,99.91111159324646,1,0,3,2732,217,3168,0.7367853290183387,0.9358936484490399,0.06410635155096012
2949,Image1128,kala-bhairava,99.91101622581482,0,1,0,2732,218,3168,0.7367853290183387,0.9356172474896634,0.06438275251033665
2950,Image1374,gopinath krishna temple,99.91069436073303,1,0,0,2733,218,3168,0.7370550161812298,0.9356172474896634,0.06438275251033665
2951,Image1530,indrapura,99.91023540496826,1,0,2,2734,218,3170,0.7373247033441208,0.935655253837072,0.06434474616292796
2952,Image968,simha sattal,99.91017580032349,1,0,0,2735,218,3170,0.7375943905070119,0.935655253837072,0.06434474616292796
2953,Image1646,bhaktapur tower,99.90981817245483,1,0,2,2736,218,3172,0.7378640776699029,0.935693215339233,0.064306784660767
2954,Image1687,bhaktapur tower,99.90977048873901,1,0,0,2737,218,3172,0.7381337648327939,0.935693215339233,0.064306784660767
2955,Image1219,kedamatha tirtha,99.90837574005127,1,0,1,2738,218,3173,0.738403451995685,0.9357121792981421,0.0642878207018579
2956,Image601,bhuvana lakshmeshvara,99.90832805633545,1,0,0,2739,218,3173,0.738673139158576,0.9357121792981421,0.0642878207018579
2957,Image1426,kumari ghar,99.9081015586853,1,0,0,2740,218,3173,0.7389428263214671,0.9357121792981421,0.0642878207018579
2958,Image1373,palace of the 55 windows,99.90792274475098,1,0,0,2741,218,3173,0.7392125134843581,0.9357121792981421,0.0642878207018579
2959,Image1811,bhairavnath temple,99.9078631401062,1,0,0,2742,218,3173,0.7394822006472492,0.9357121792981421,0.0642878207018579
2960,Image1589,vishnu temple,99.90774393081665,1,0,1,2743,218,3174,0.7397518878101402,0.9357311320754716,0.06426886792452835
2961,Image1696,panchamukhi hanuman,99.90701079368591,1,0,0,2744,218,3174,0.7400215749730313,0.9357311320754716,0.06426886792452835
2962,Image1252,palace of the 55 windows,99.90697503089905,1,0,2,2745,218,3176,0.7402912621359223,0.9357690041249264,0.06423099587507364
2963,Image1342,bhimsen temple,99.90673661231995,1,0,0,2746,218,3176,0.7405609492988133,0.9357690041249264,0.06423099587507364
2964,Image1275,badrinath temple,99.90662932395935,1,0,0,2747,218,3176,0.7408306364617044,0.9357690041249264,0.06423099587507364
2965,Image197,national gallery,99.90561604499817,0,1,0,2747,219,3176,0.7408306364617044,0.9354933726067747,0.06450662739322532
2966,Image1868,siddhi lakshmi temple,99.9052107334137,1,0,3,2748,219,3179,0.7411003236245954,0.9355503237198352,0.06444967628016485
2967,Image1730,dattatreya temple,99.90519881248474,0,1,0,2748,220,3179,0.7411003236245954,0.9352750809061489,0.06472491909385114
2968,Image784,shiva temple,99.90472197532654,1,0,0,2749,220,3179,0.7413700107874865,0.9352750809061489,0.06472491909385114
2969,Image1465,trailokya mohan,99.9038577079773,1,0,2,2750,220,3181,0.7416396979503775,0.9353131431931785,0.06468685680682151
2970,Image1638,bhaktapur tower,99.90371465682983,1,0,2,2751,220,3183,0.7419093851132686,0.935351160740523,0.06464883925947695
2971,Image319,taleju bell_BDS,99.90231990814209,1,0,3,2752,220,3186,0.7421790722761596,0.9354081033470346,0.06459189665296539
2972,Image1781,bhimsen temple,99.90208148956299,1,0,0,2753,220,3186,0.7424487594390508,0.9354081033470346,0.06459189665296539
2973,Image1185,kedamatha tirtha,99.9019980430603,1,0,1,2754,220,3187,0.7427184466019418,0.9354270619313179,0.06457293806868214
2974,Image1523,kumari ghar,99.9018669128418,1,0,0,2755,220,3187,0.7429881337648327,0.9354270619313179,0.06457293806868214
2975,Image1855,taleju bell_BDS,99.9016523361206,1,0,2,2756,220,3189,0.7432578209277239,0.9354649457318862,0.06453505426811379
2976,Image806,taleju bell_KDS,99.9010443687439,0,1,0,2756,221,3189,0.7432578209277239,0.9351906158357771,0.06480938416422288
2977,Image1578,taleju temple,99.8994529247284,0,1,0,2756,222,3189,0.7432578209277239,0.9349164467897977,0.06508355321020232
2978,Image1154,taleju bell_BDS,99.89907145500183,1,0,3,2757,222,3192,0.7435275080906149,0.9349736379613357,0.0650263620386643
2979,Image1760,bhimsen temple,99.89902377128601,0,1,0,2757,223,3192,0.7435275080906149,0.9346998535871157,0.06530014641288429
2980,Image413,kasthamandap,99.89859461784363,1,0,0,2758,223,3192,0.743797195253506,0.9346998535871157,0.06530014641288429
2981,Image1377,taleju bell_BDS,99.89811778068542,1,0,3,2759,223,3195,0.744066882416397,0.9347571679344646,0.06524283206553538
2982,Image1054,narayan temple,99.89787340164185,1,0,3,2760,223,3198,0.7443365695792881,0.9348143817597194,0.06518561824028057
2983,Image739,narayan temple,99.89734888076782,1,0,1,2761,223,3199,0.7446062567421791,0.934833430742256,0.065166569257744
2984,Image67,indrapura,99.89722967147827,1,0,1,2762,223,3200,0.7448759439050702,0.9348524685947999,0.06514753140520013
2985,Image2014,taleju bell_KDS,99.89684820175171,0,1,0,2762,224,3200,0.7448759439050702,0.9345794392523364,0.06542056074766356
2986,Image1536,bhagavati temple,99.89656209945679,1,0,1,2763,224,3201,0.7451456310679612,0.9345985401459854,0.06540145985401458
2987,Image1104,bhaktapur tower,99.89504814147949,0,1,0,2763,225,3201,0.7451456310679612,0.9343257443082311,0.06567425569176888
2988,Image124,golden gate,99.89495873451233,0,1,0,2763,226,3201,0.7451456310679612,0.9340531076743508,0.06594689232564921
2989,Image917,lalitpur tower,99.89432692527771,0,1,0,2763,227,3201,0.7451456310679612,0.9337806301050176,0.06621936989498245
2990,Image300,chayasilin mandap,99.89414811134338,1,0,1,2764,227,3202,0.7454153182308522,0.9337999416739574,0.06620005832604259
2991,Image1168,gopinath krishna temple,99.89374279975891,0,1,0,2764,228,3202,0.7454153182308522,0.933527696793003,0.06647230320699704
2992,Image1453,trailokya mohan,99.89226460456848,1,0,1,2765,228,3203,0.7456850053937433,0.9335470708248325,0.06645292917516754
2993,Image1080,narayan temple,99.89205598831177,1,0,2,2766,228,3205,0.7459546925566343,0.9335857850276726,0.06641421497232736
2994,Image1799,bhimsen temple,99.89194869995117,1,0,0,2767,228,3205,0.7462243797195254,0.9335857850276726,0.06641421497232736
2995,Image1865,chayasilin mandap,99.89172220230103,1,0,3,2768,228,3208,0.7464940668824164,0.9336437718277066,0.06635622817229336
2996,Image1186,kedamatha tirtha,99.89132881164551,1,0,1,2769,228,3209,0.7467637540453075,0.9336630782659295,0.06633692173407046
2997,Image1728,bhimsen temple,99.89094734191895,1,0,0,2770,228,3209,0.7470334412081985,0.9336630782659295,0.06633692173407046
2998,Image1241,vastala temple,99.88921284675598,1,0,2,2771,228,3211,0.7473031283710896,0.9337016574585635,0.06629834254143652
2999,Image643,kasthamandap,99.88865256309509,1,0,1,2772,228,3212,0.7475728155339806,0.9337209302325581,0.06627906976744191
3000,Image1860,vastala temple,99.88666772842407,1,0,2,2773,228,3214,0.7478425026968716,0.9337594421847762,0.06624055781522376
3001,Image1313,palace of the 55 windows,99.88590478897095,1,0,2,2774,228,3216,0.7481121898597627,0.9337979094076655,0.0662020905923345
3002,Image151,badrinath temple,99.88564252853394,0,1,0,2774,229,3216,0.7481121898597627,0.9335268505079826,0.06647314949201744
3003,Image1493,basantapur tower,99.88547563552856,1,0,0,2775,229,3216,0.7483818770226537,0.9335268505079826,0.06647314949201744
3004,Image1891,national gallery,99.8839795589447,0,1,0,2775,230,3216,0.7483818770226537,0.9332559489262914,0.06674405107370862
3005,Image35,shveta bhairava,99.88246560096741,1,0,2,2776,230,3218,0.7486515641855448,0.9332946635730859,0.06670533642691412
3006,Image68,vishnu temple,99.88168478012085,0,1,3,2776,231,3221,0.7486515641855448,0.933082271147161,0.06691772885283898
3007,Image1244,palace of the 55 windows,99.88106489181519,1,0,0,2777,231,3221,0.7489212513484358,0.933082271147161,0.06691772885283898
3008,Image1153,chayasilin mandap,99.8805284500122,1,0,2,2778,231,3223,0.7491909385113269,0.9331210191082803,0.06687898089171973
3009,Image2051,narayan temple,99.87965822219849,1,0,0,2779,231,3223,0.7494606256742179,0.9331210191082803,0.06687898089171973
3010,Image153,bhairavnath temple,99.8795747756958,0,1,0,2779,232,3223,0.7494606256742179,0.9328509406657018,0.06714905933429816
3011,Image28,kumari ghar,99.8794436454773,0,1,0,2779,233,3223,0.7494606256742179,0.9325810185185185,0.06741898148148151
3012,Image1886,gopinath krishna temple,99.87909197807312,1,0,0,2780,233,3223,0.749730312837109,0.9325810185185185,0.06741898148148151
3013,Image1515,kumari ghar,99.87884163856506,0,1,0,2780,234,3223,0.749730312837109,0.9323112525310964,0.06768874746890363
3014,Image1767,bhimsen temple,99.87801909446716,1,0,0,2781,234,3223,0.75,0.9323112525310964,0.06768874746890363
3015,Image158,chayasilin mandap,99.87793564796448,1,0,1,2782,234,3224,0.750269687162891,0.9323308270676691,0.06766917293233088
3016,Image1979,vishnu temple,99.87785220146179,1,0,0,2783,234,3224,0.7505393743257821,0.9323308270676691,0.06766917293233088
3017,Image266,badrinath temple,99.87758994102478,1,0,2,2784,234,3226,0.7508090614886731,0.9323699421965318,0.0676300578034682
3018,Image1302,national gallery,99.87742304801941,1,0,2,2785,234,3228,0.7510787486515642,0.9324090121317158,0.06759098786828421
3019,Image1870,mahadev temple,99.87599849700928,1,0,0,2786,234,3228,0.7513484358144552,0.9324090121317158,0.06759098786828421
3020,Image1894,taleju bell_BDS,99.87555742263794,1,0,3,2787,234,3231,0.7516181229773463,0.9324675324675324,0.06753246753246755
3021,Image1278,palace of the 55 windows,99.87360835075378,0,1,0,2787,235,3231,0.7516181229773463,0.9321984997114829,0.06780150028851706
3022,Image1164,mahadev temple,99.87216591835022,1,0,1,2788,235,3232,0.7518878101402373,0.932218055956158,0.06778194404384197
3023,Image1903,bhupatindra malla column,99.87183809280396,1,0,4,2789,235,3236,0.7521574973031284,0.9322961682512244,0.06770383174877559
3024,Image1360,bhairavnath temple,99.87127780914307,1,0,0,2790,235,3236,0.7524271844660194,0.9322961682512244,0.06770383174877559
3025,Image1944,badrinath temple,99.87127780914307,1,0,2,2791,235,3238,0.7526968716289104,0.9323351569248488,0.0676648430751512
3026,Image1436,kasthamandap,99.87094402313232,1,0,0,2792,235,3238,0.7529665587918015,0.9323351569248488,0.0676648430751512
3027,Image626,vishnu temple,99.87080097198486,1,0,0,2793,235,3238,0.7532362459546925,0.9323351569248488,0.0676648430751512
3028,Image1248,siddhi lakshmi temple,99.87068176269531,1,0,3,2794,235,3241,0.7535059331175836,0.9323935558112774,0.06760644418872264
3029,Image162,golden gate,99.87045526504517,1,0,0,2795,235,3241,0.7537756202804746,0.9323935558112774,0.06760644418872264
3030,Image1717,dattatreya temple,99.86936450004578,1,0,0,2796,235,3241,0.7540453074433657,0.9323935558112774,0.06760644418872264
3031,Image616,taleju temple,99.86867308616638,1,0,0,2797,235,3241,0.7543149946062567,0.9323935558112774,0.06760644418872264
3032,Image202,kumari ghar,99.8673677444458,1,0,0,2798,235,3241,0.7545846817691478,0.9323935558112774,0.06760644418872264
3033,Image1131,indrapura,99.86681938171387,1,0,3,2799,235,3244,0.7548543689320388,0.932451853981029,0.06754814601897097
3034,Image1449,lalitpur tower,99.8647153377533,1,0,0,2800,235,3244,0.7551240560949298,0.932451853981029,0.06754814601897097
3035,Image1159,bhupatindra malla column,99.86289739608765,1,0,3,2801,235,3247,0.7553937432578209,0.9325100516944285,0.06748994830557153
3036,Image158,vastala temple,99.8612642288208,1,0,1,2802,235,3248,0.7556634304207119,0.9325294286534597,0.06747057134654033
3037,Image159,chayasilin mandap,99.85995888710022,1,0,1,2803,235,3249,0.755933117583603,0.932548794489093,0.067451205510907
3038,Image871,narayan temple,99.85986351966858,1,0,0,2804,235,3249,0.756202804746494,0.932548794489093,0.067451205510907
3039,Image349,basantapur tower,99.85650181770325,1,0,0,2805,235,3249,0.7564724919093851,0.932548794489093,0.067451205510907
3040,Image101,vishnu temple,99.8557984828949,1,0,0,2806,235,3249,0.7567421790722761,0.932548794489093,0.067451205510907
3041,Image1398,chasin dega,99.85530972480774,1,0,1,2807,235,3250,0.7570118662351673,0.9325681492109039,0.06743185078909608
3042,Image981,kavindrapura sattal,99.8547375202179,1,0,1,2808,235,3251,0.7572815533980582,0.9325874928284567,0.06741250717154335
3043,Image1141,pratap malla column,99.85400438308716,1,0,2,2809,235,3253,0.7575512405609492,0.9326261467889908,0.0673738532110092
3044,Image228,chasin dega,99.85357522964478,1,0,0,2810,235,3253,0.7578209277238404,0.9326261467889908,0.0673738532110092
